"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ESP","RESEARCHER","TOT","1000EMPLOYED","A","1986",2.0302824596841,
"ESP","RESEARCHER","TOT","1000EMPLOYED","A","1987",2.09054856853947,
"ESP","RESEARCHER","TOT","1000EMPLOYED","A","1988",2.37904426075607,
"ESP","RESEARCHER","TOT","1000EMPLOYED","A","1989",2.42435402610412,
"ESP","RESEARCHER","TOT","1000EMPLOYED","A","1990",2.67349777184866,
"ESP","RESEARCHER","TOT","1000EMPLOYED","A","1991",2.84979034316407,
"ESP","RESEARCHER","TOT","1000EMPLOYED","A","1992",2.96387683993458,
"ESP","RESEARCHER","TOT","1000EMPLOYED","A","1993",3.17381440281031,
"ESP","RESEARCHER","TOT","1000EMPLOYED","A","1994",3.51981351981352,
"ESP","RESEARCHER","TOT","1000EMPLOYED","A","1995",3.41612307337066,
"ESP","RESEARCHER","TOT","1000EMPLOYED","A","1996",3.67264631405241,
"ESP","RESEARCHER","TOT","1000EMPLOYED","A","1997",3.69453872261648,
"ESP","RESEARCHER","TOT","1000EMPLOYED","A","1998",3.95899706371155,
"ESP","RESEARCHER","TOT","1000EMPLOYED","A","1999",3.86826001181187,
"ESP","RESEARCHER","TOT","1000EMPLOYED","A","2000",4.58921377906803,
"ESP","RESEARCHER","TOT","1000EMPLOYED","A","2001",4.64375347930971,
"ESP","RESEARCHER","TOT","1000EMPLOYED","A","2002",4.7145451973405,
"ESP","RESEARCHER","TOT","1000EMPLOYED","A","2003",5.07287800117333,
"ESP","RESEARCHER","TOT","1000EMPLOYED","A","2004",5.34166891452327,
"ESP","RESEARCHER","TOT","1000EMPLOYED","A","2005",5.56831469113498,
"ESP","RESEARCHER","TOT","1000EMPLOYED","A","2006",5.64531524987447,
"ESP","RESEARCHER","TOT","1000EMPLOYED","A","2007",5.79153166768998,
"ESP","RESEARCHER","TOT","1000EMPLOYED","A","2008",6.17973589481084,
"ESP","RESEARCHER","TOT","1000EMPLOYED","A","2009",6.73987658985015,
"ESP","RESEARCHER","TOT","1000EMPLOYED","A","2010",6.90319339276834,
"ESP","RESEARCHER","TOT","1000EMPLOYED","A","2011",6.85057441033518,
"ESP","RESEARCHER","TOT","1000EMPLOYED","A","2012",6.9474361166368,
"ESP","RESEARCHER","TOT","1000EMPLOYED","A","2013",6.92164642640484,
"ESP","RESEARCHER","TOT","1000EMPLOYED","A","2014",6.79549837388883,
"ESP","RESEARCHER","TOT","1000EMPLOYED","A","2015",6.62150907478314,
"ESP","RESEARCHER","TOT","1000EMPLOYED","A","2016",6.70535900748727,
"ESP","RESEARCHER","TOT","1000EMPLOYED","A","2017",6.87094466136095,
"ESP","RESEARCHER","TOT","1000EMPLOYED","A","2018",7.0708089641565,
"SWE","RESEARCHER","TOT","1000EMPLOYED","A","1981",4.17448098903662,
"SWE","RESEARCHER","TOT","1000EMPLOYED","A","1983",4.47318097014925,
"SWE","RESEARCHER","TOT","1000EMPLOYED","A","1985",5.01235980773633,
"SWE","RESEARCHER","TOT","1000EMPLOYED","A","1987",5.12863913337847,
"SWE","RESEARCHER","TOT","1000EMPLOYED","A","1989",5.61443932411674,
"SWE","RESEARCHER","TOT","1000EMPLOYED","A","1991",5.85190907084529,
"SWE","RESEARCHER","TOT","1000EMPLOYED","A","1993",7.13115553388591,
"SWE","RESEARCHER","TOT","1000EMPLOYED","A","1995",8.15330588520223,
"SWE","RESEARCHER","TOT","1000EMPLOYED","A","1997",9.12144447192679,
"SWE","RESEARCHER","TOT","1000EMPLOYED","A","1999",9.50947521200572,
"SWE","RESEARCHER","TOT","1000EMPLOYED","A","2001",10.4749198783876,
"SWE","RESEARCHER","TOT","1000EMPLOYED","A","2003",11.0315934065934,
"SWE","RESEARCHER","TOT","1000EMPLOYED","A","2004",11.2483283375605,
"SWE","RESEARCHER","TOT","1000EMPLOYED","A","2005",12.6468153598528,
"SWE","RESEARCHER","TOT","1000EMPLOYED","A","2006",12.5998191272892,
"SWE","RESEARCHER","TOT","1000EMPLOYED","A","2007",10.1264367816092,
"SWE","RESEARCHER","TOT","1000EMPLOYED","A","2008",11.0010952902519,
"SWE","RESEARCHER","TOT","1000EMPLOYED","A","2009",10.6190796857464,
"SWE","RESEARCHER","TOT","1000EMPLOYED","A","2010",10.9630947087595,
"SWE","RESEARCHER","TOT","1000EMPLOYED","A","2011",10.6012189812799,
"SWE","RESEARCHER","TOT","1000EMPLOYED","A","2012",10.6505295007564,
"SWE","RESEARCHER","TOT","1000EMPLOYED","A","2013",13.740154109589,
"SWE","RESEARCHER","TOT","1000EMPLOYED","A","2014",14.0686088241503,
"SWE","RESEARCHER","TOT","1000EMPLOYED","A","2015",13.8826711046391,
"SWE","RESEARCHER","TOT","1000EMPLOYED","A","2016",14.3939455921456,
"SWE","RESEARCHER","TOT","1000EMPLOYED","A","2017",14.6006912150152,
"SWE","RESEARCHER","TOT","1000EMPLOYED","A","2018",14.7769869589376,
"TUR","RESEARCHER","TOT","1000EMPLOYED","A","1990",0.68811851266177,
"TUR","RESEARCHER","TOT","1000EMPLOYED","A","1991",0.70467932069228,
"TUR","RESEARCHER","TOT","1000EMPLOYED","A","1992",0.73515106948195,
"TUR","RESEARCHER","TOT","1000EMPLOYED","A","1993",0.83568606409736,
"TUR","RESEARCHER","TOT","1000EMPLOYED","A","1994",0.82297293846108,
"TUR","RESEARCHER","TOT","1000EMPLOYED","A","1995",0.87749139527338,
"TUR","RESEARCHER","TOT","1000EMPLOYED","A","1996",0.97291991243144,
"TUR","RESEARCHER","TOT","1000EMPLOYED","A","1997",1.01667938658982,
"TUR","RESEARCHER","TOT","1000EMPLOYED","A","1998",0.99137601937901,
"TUR","RESEARCHER","TOT","1000EMPLOYED","A","1999",1.03855464549948,
"TUR","RESEARCHER","TOT","1000EMPLOYED","A","2000",1.2200334235432,
"TUR","RESEARCHER","TOT","1000EMPLOYED","A","2001",1.20030348545809,
"TUR","RESEARCHER","TOT","1000EMPLOYED","A","2002",1.27254241440633,
"TUR","RESEARCHER","TOT","1000EMPLOYED","A","2003",1.74577725773411,
"TUR","RESEARCHER","TOT","1000EMPLOYED","A","2004",1.77680425889017,
"TUR","RESEARCHER","TOT","1000EMPLOYED","A","2005",2.0082601274052,
"TUR","RESEARCHER","TOT","1000EMPLOYED","A","2006",2.15091909654651,
"TUR","RESEARCHER","TOT","1000EMPLOYED","A","2007",2.46613010427011,
"TUR","RESEARCHER","TOT","1000EMPLOYED","A","2008",2.56575119759024,
"TUR","RESEARCHER","TOT","1000EMPLOYED","A","2009",2.79512977158343,
"TUR","RESEARCHER","TOT","1000EMPLOYED","A","2010",2.93125120728929,
"TUR","RESEARCHER","TOT","1000EMPLOYED","A","2011",3.08591596696196,
"TUR","RESEARCHER","TOT","1000EMPLOYED","A","2012",3.4064392506222,
"TUR","RESEARCHER","TOT","1000EMPLOYED","A","2013",3.59491728832029,
"TUR","RESEARCHER","TOT","1000EMPLOYED","A","2014",3.49772801622908,
"TUR","RESEARCHER","TOT","1000EMPLOYED","A","2015",3.61415733257957,
"TUR","RESEARCHER","TOT","1000EMPLOYED","A","2016",3.72237707659717,
"TUR","RESEARCHER","TOT","1000EMPLOYED","A","2017",4.01507222801381,
"TUR","RESEARCHER","TOT","1000EMPLOYED","A","2018",4.44596224559577,
"GBR","RESEARCHER","TOT","1000EMPLOYED","A","1981",5.25352411154531,
"GBR","RESEARCHER","TOT","1000EMPLOYED","A","1982",5.39356916321218,
"GBR","RESEARCHER","TOT","1000EMPLOYED","A","1983",5.36343705263339,
"GBR","RESEARCHER","TOT","1000EMPLOYED","A","1984",5.32648636221297,
"GBR","RESEARCHER","TOT","1000EMPLOYED","A","1985",5.35316811522306,
"GBR","RESEARCHER","TOT","1000EMPLOYED","A","1986",5.45773159975685,
"GBR","RESEARCHER","TOT","1000EMPLOYED","A","1987",5.33625579620919,
"GBR","RESEARCHER","TOT","1000EMPLOYED","A","1988",5.26680560781782,
"GBR","RESEARCHER","TOT","1000EMPLOYED","A","1989",4.97039735972492,
"GBR","RESEARCHER","TOT","1000EMPLOYED","A","1990",4.94810387729328,
"GBR","RESEARCHER","TOT","1000EMPLOYED","A","1991",4.90365674494729,
"GBR","RESEARCHER","TOT","1000EMPLOYED","A","1992",5.0548979551292,
"GBR","RESEARCHER","TOT","1000EMPLOYED","A","1993",5.16995068380096,
"GBR","RESEARCHER","TOT","1000EMPLOYED","A","1994",5.24916164229189,
"GBR","RESEARCHER","TOT","1000EMPLOYED","A","1995",5.64310379424769,
"GBR","RESEARCHER","TOT","1000EMPLOYED","A","1996",5.55471336051811,
"GBR","RESEARCHER","TOT","1000EMPLOYED","A","1997",5.49117193176133,
"GBR","RESEARCHER","TOT","1000EMPLOYED","A","1998",5.884331030663,
"GBR","RESEARCHER","TOT","1000EMPLOYED","A","1999",6.16824081507502,
"GBR","RESEARCHER","TOT","1000EMPLOYED","A","2000",6.20574639872214,
"GBR","RESEARCHER","TOT","1000EMPLOYED","A","2001",6.5728848055313,
"GBR","RESEARCHER","TOT","1000EMPLOYED","A","2002",7.09145752740312,
"GBR","RESEARCHER","TOT","1000EMPLOYED","A","2003",7.67775688470461,
"GBR","RESEARCHER","TOT","1000EMPLOYED","A","2004",8.02458482938446,
"GBR","RESEARCHER","TOT","1000EMPLOYED","A","2005",8.61601939476279,
"GBR","RESEARCHER","TOT","1000EMPLOYED","A","2006",8.71671508161336,
"GBR","RESEARCHER","TOT","1000EMPLOYED","A","2007",8.59977752634897,
"GBR","RESEARCHER","TOT","1000EMPLOYED","A","2008",8.50328882972476,
"GBR","RESEARCHER","TOT","1000EMPLOYED","A","2009",8.78513509517992,
"GBR","RESEARCHER","TOT","1000EMPLOYED","A","2010",8.7790775064179,
"GBR","RESEARCHER","TOT","1000EMPLOYED","A","2011",8.55700303222286,
"GBR","RESEARCHER","TOT","1000EMPLOYED","A","2012",8.62644438397647,
"GBR","RESEARCHER","TOT","1000EMPLOYED","A","2013",8.91087642306029,
"GBR","RESEARCHER","TOT","1000EMPLOYED","A","2014",8.9938609889079,
"GBR","RESEARCHER","TOT","1000EMPLOYED","A","2015",9.09325990952865,
"GBR","RESEARCHER","TOT","1000EMPLOYED","A","2016",9.10124418300267,
"GBR","RESEARCHER","TOT","1000EMPLOYED","A","2017",9.23058112293229,
"GBR","RESEARCHER","TOT","1000EMPLOYED","A","2018",9.42560129359304,
"USA","RESEARCHER","TOT","1000EMPLOYED","A","1981",5.27795615217078,
"USA","RESEARCHER","TOT","1000EMPLOYED","A","1982",5.54851557754896,
"USA","RESEARCHER","TOT","1000EMPLOYED","A","1983",5.7776928908403,
"USA","RESEARCHER","TOT","1000EMPLOYED","A","1984",5.85277374918931,
"USA","RESEARCHER","TOT","1000EMPLOYED","A","1985",5.63625925552651,
"USA","RESEARCHER","TOT","1000EMPLOYED","A","1986",5.93841770234923,
"USA","RESEARCHER","TOT","1000EMPLOYED","A","1987",6.07598878231032,
"USA","RESEARCHER","TOT","1000EMPLOYED","A","1988",6.03695247680226,
"USA","RESEARCHER","TOT","1000EMPLOYED","A","1989",6.09563910803638,
"USA","RESEARCHER","TOT","1000EMPLOYED","A","1990",6.15767325223433,
"USA","RESEARCHER","TOT","1000EMPLOYED","A","1991",6.29723170770048,
"USA","RESEARCHER","TOT","1000EMPLOYED","A","1992",6.45659364498933,
"USA","RESEARCHER","TOT","1000EMPLOYED","A","1993",6.46505593095662,
"USA","RESEARCHER","TOT","1000EMPLOYED","A","1994",6.26809679026819,
"USA","RESEARCHER","TOT","1000EMPLOYED","A","1995",6.31256020610248,
"USA","RESEARCHER","TOT","1000EMPLOYED","A","1996",6.56910408645426,
"USA","RESEARCHER","TOT","1000EMPLOYED","A","1997",6.72997079058762,
"USA","RESEARCHER","TOT","1000EMPLOYED","A","1998",7.00179452820377,
"USA","RESEARCHER","TOT","1000EMPLOYED","A","1999",7.07698276003962,
"USA","RESEARCHER","TOT","1000EMPLOYED","A","2000",7.07716903179451,
"USA","RESEARCHER","TOT","1000EMPLOYED","A","2001",7.2930080880346,
"USA","RESEARCHER","TOT","1000EMPLOYED","A","2002",7.55802159646734,
"USA","RESEARCHER","TOT","1000EMPLOYED","A","2003",8.05792870094085,
"USA","RESEARCHER","TOT","1000EMPLOYED","A","2004",7.82475224445685,
"USA","RESEARCHER","TOT","1000EMPLOYED","A","2005",7.66791684898492,
"USA","RESEARCHER","TOT","1000EMPLOYED","A","2006",7.72660276512776,
"USA","RESEARCHER","TOT","1000EMPLOYED","A","2007",7.66522351925658,
"USA","RESEARCHER","TOT","1000EMPLOYED","A","2008",8.08945104812219,
"USA","RESEARCHER","TOT","1000EMPLOYED","A","2009",8.81169470545209,
"USA","RESEARCHER","TOT","1000EMPLOYED","A","2010",8.49130736151191,
"USA","RESEARCHER","TOT","1000EMPLOYED","A","2011",8.82576860585343,
"USA","RESEARCHER","TOT","1000EMPLOYED","A","2012",8.65766058278182,
"USA","RESEARCHER","TOT","1000EMPLOYED","A","2013",8.85424647535657,
"USA","RESEARCHER","TOT","1000EMPLOYED","A","2014",9.02347457124966,
"USA","RESEARCHER","TOT","1000EMPLOYED","A","2015",9.0692518410596,
"USA","RESEARCHER","TOT","1000EMPLOYED","A","2016",8.9336960725587,
"USA","RESEARCHER","TOT","1000EMPLOYED","A","2017",9.22507085940666,
"ARG","RESEARCHER","TOT","1000EMPLOYED","A","1997",1.85627448628524,
"ARG","RESEARCHER","TOT","1000EMPLOYED","A","1998",1.8184640877875,
"ARG","RESEARCHER","TOT","1000EMPLOYED","A","1999",1.86651088157823,
"ARG","RESEARCHER","TOT","1000EMPLOYED","A","2000",1.88986835103389,
"ARG","RESEARCHER","TOT","1000EMPLOYED","A","2001",1.86542665343188,
"ARG","RESEARCHER","TOT","1000EMPLOYED","A","2002",1.94359893464256,
"ARG","RESEARCHER","TOT","1000EMPLOYED","A","2003",1.89775228811998,
"ARG","RESEARCHER","TOT","1000EMPLOYED","A","2004",1.95895905365135,
"ARG","RESEARCHER","TOT","1000EMPLOYED","A","2005",2.05198755840075,
"ARG","RESEARCHER","TOT","1000EMPLOYED","A","2006",2.18143311069863,
"ARG","RESEARCHER","TOT","1000EMPLOYED","A","2007",2.36208244943331,
"ARG","RESEARCHER","TOT","1000EMPLOYED","A","2008",2.5137936767346,
"ARG","RESEARCHER","TOT","1000EMPLOYED","A","2009",2.52423824757133,
"ARG","RESEARCHER","TOT","1000EMPLOYED","A","2010",2.73775507295517,
"ARG","RESEARCHER","TOT","1000EMPLOYED","A","2011",2.83669995000679,
"ARG","RESEARCHER","TOT","1000EMPLOYED","A","2012",2.88970124391416,
"ARG","RESEARCHER","TOT","1000EMPLOYED","A","2013",2.87885898493189,
"ARG","RESEARCHER","TOT","1000EMPLOYED","A","2014",2.92267792453134,
"ARG","RESEARCHER","TOT","1000EMPLOYED","A","2015",2.95589155646931,
"ARG","RESEARCHER","TOT","1000EMPLOYED","A","2016",2.97849774756329,
"ARG","RESEARCHER","TOT","1000EMPLOYED","A","2017",2.89416908642796,
"CHL","RESEARCHER","TOT","1000EMPLOYED","A","2007",0.86137219879584,
"CHL","RESEARCHER","TOT","1000EMPLOYED","A","2008",0.8959667834461,
"CHL","RESEARCHER","TOT","1000EMPLOYED","A","2009",0.73556571497775,
"CHL","RESEARCHER","TOT","1000EMPLOYED","A","2010",0.76597062840568,
"CHL","RESEARCHER","TOT","1000EMPLOYED","A","2011",0.81444956586987,
"CHL","RESEARCHER","TOT","1000EMPLOYED","A","2012",0.89278341038033,
"CHL","RESEARCHER","TOT","1000EMPLOYED","A","2013",0.7583485239039,
"CHL","RESEARCHER","TOT","1000EMPLOYED","A","2014",0.96053392454001,
"CHL","RESEARCHER","TOT","1000EMPLOYED","A","2015",1.02072928554306,
"CHL","RESEARCHER","TOT","1000EMPLOYED","A","2016",1.10698809905137,
"CHL","RESEARCHER","TOT","1000EMPLOYED","A","2017",1.09915194550566,
"CHL","RESEARCHER","TOT","1000EMPLOYED","A","2018",1.096821613811,
"CHN","RESEARCHER","TOT","1000EMPLOYED","A","1991",0.71979355942038,
"CHN","RESEARCHER","TOT","1000EMPLOYED","A","1992",0.7133571169428,
"CHN","RESEARCHER","TOT","1000EMPLOYED","A","1993",0.73224763501377,
"CHN","RESEARCHER","TOT","1000EMPLOYED","A","1994",0.81832332666222,
"CHN","RESEARCHER","TOT","1000EMPLOYED","A","1995",0.76691397928451,
"CHN","RESEARCHER","TOT","1000EMPLOYED","A","1996",0.79477882523568,
"CHN","RESEARCHER","TOT","1000EMPLOYED","A","1997",0.84316814666285,
"CHN","RESEARCHER","TOT","1000EMPLOYED","A","1998",0.68731684527939,
"CHN","RESEARCHER","TOT","1000EMPLOYED","A","1999",0.74390004762305,
"CHN","RESEARCHER","TOT","1000EMPLOYED","A","2000",0.96422556703891,
"CHN","RESEARCHER","TOT","1000EMPLOYED","A","2001",1.02027006607415,
"CHN","RESEARCHER","TOT","1000EMPLOYED","A","2002",1.10606577510917,
"CHN","RESEARCHER","TOT","1000EMPLOYED","A","2003",1.16918194640339,
"CHN","RESEARCHER","TOT","1000EMPLOYED","A","2004",1.24724227081762,
"CHN","RESEARCHER","TOT","1000EMPLOYED","A","2005",1.49865098396453,
"CHN","RESEARCHER","TOT","1000EMPLOYED","A","2006",1.63215396516311,
"CHN","RESEARCHER","TOT","1000EMPLOYED","A","2007",1.8897531896815,
"CHN","RESEARCHER","TOT","1000EMPLOYED","A","2008",2.10737917526865,
"CHN","RESEARCHER","TOT","1000EMPLOYED","A","2009",1.51963786464103,
"CHN","RESEARCHER","TOT","1000EMPLOYED","A","2010",1.59101346823468,
"CHN","RESEARCHER","TOT","1000EMPLOYED","A","2011",1.72479193928291,
"CHN","RESEARCHER","TOT","1000EMPLOYED","A","2012",1.83043517939091,
"CHN","RESEARCHER","TOT","1000EMPLOYED","A","2013",1.92790015199345,
"CHN","RESEARCHER","TOT","1000EMPLOYED","A","2014",1.97310175656609,
"CHN","RESEARCHER","TOT","1000EMPLOYED","A","2015",2.09038966572414,
"CHN","RESEARCHER","TOT","1000EMPLOYED","A","2016",2.18055461773385,
"CHN","RESEARCHER","TOT","1000EMPLOYED","A","2017",2.24168238021638,
"CHN","RESEARCHER","TOT","1000EMPLOYED","A","2018",2.40521331167994,
"EST","RESEARCHER","TOT","1000EMPLOYED","A","1998",4.90286466908133,
"EST","RESEARCHER","TOT","1000EMPLOYED","A","1999",5.17318628295709,
"EST","RESEARCHER","TOT","1000EMPLOYED","A","2000",4.55492909618999,
"EST","RESEARCHER","TOT","1000EMPLOYED","A","2001",4.46992864424057,
"EST","RESEARCHER","TOT","1000EMPLOYED","A","2002",5.19796091758709,
"EST","RESEARCHER","TOT","1000EMPLOYED","A","2003",5.01913159208119,
"EST","RESEARCHER","TOT","1000EMPLOYED","A","2004",5.62719224987473,
"EST","RESEARCHER","TOT","1000EMPLOYED","A","2005",5.4401437203985,
"EST","RESEARCHER","TOT","1000EMPLOYED","A","2006",5.47025848645282,
"EST","RESEARCHER","TOT","1000EMPLOYED","A","2007",5.73515697855145,
"EST","RESEARCHER","TOT","1000EMPLOYED","A","2008",6.19685407257437,
"EST","RESEARCHER","TOT","1000EMPLOYED","A","2009",7.48178980228928,
"EST","RESEARCHER","TOT","1000EMPLOYED","A","2010",7.4384236453202,
"EST","RESEARCHER","TOT","1000EMPLOYED","A","2011",7.72431506849315,
"EST","RESEARCHER","TOT","1000EMPLOYED","A","2012",7.72030328559394,
"EST","RESEARCHER","TOT","1000EMPLOYED","A","2013",7.33399900149776,
"EST","RESEARCHER","TOT","1000EMPLOYED","A","2014",7.14104046242775,
"EST","RESEARCHER","TOT","1000EMPLOYED","A","2015",6.72178519826618,
"EST","RESEARCHER","TOT","1000EMPLOYED","A","2016",6.94413318392829,
"EST","RESEARCHER","TOT","1000EMPLOYED","A","2017",7.37805202409451,
"EST","RESEARCHER","TOT","1000EMPLOYED","A","2018",7.74370903465235,
"ROU","RESEARCHER","TOT","1000EMPLOYED","A","1995",2.82160533677642,
"ROU","RESEARCHER","TOT","1000EMPLOYED","A","1996",2.69686020433591,
"ROU","RESEARCHER","TOT","1000EMPLOYED","A","1997",2.50893495353824,
"ROU","RESEARCHER","TOT","1000EMPLOYED","A","1998",2.50170608092738,
"ROU","RESEARCHER","TOT","1000EMPLOYED","A","1999",2.16231403436046,
"ROU","RESEARCHER","TOT","1000EMPLOYED","A","2000",1.90092465371904,
"ROU","RESEARCHER","TOT","1000EMPLOYED","A","2001",1.85093785480375,
"ROU","RESEARCHER","TOT","1000EMPLOYED","A","2002",2.11888572055275,
"ROU","RESEARCHER","TOT","1000EMPLOYED","A","2003",2.19083746107384,
"ROU","RESEARCHER","TOT","1000EMPLOYED","A","2004",2.31368707482993,
"ROU","RESEARCHER","TOT","1000EMPLOYED","A","2005",2.50657815724252,
"ROU","RESEARCHER","TOT","1000EMPLOYED","A","2006",2.0336138047534,
"ROU","RESEARCHER","TOT","1000EMPLOYED","A","2007",1.98220985624552,
"ROU","RESEARCHER","TOT","1000EMPLOYED","A","2008",2.07220779775833,
"ROU","RESEARCHER","TOT","1000EMPLOYED","A","2009",2.13716161515343,
"ROU","RESEARCHER","TOT","1000EMPLOYED","A","2010",2.26704871060172,
"ROU","RESEARCHER","TOT","1000EMPLOYED","A","2011",1.88672603752332,
"ROU","RESEARCHER","TOT","1000EMPLOYED","A","2012",2.0839068626884,
"ROU","RESEARCHER","TOT","1000EMPLOYED","A","2013",2.16771302541602,
"ROU","RESEARCHER","TOT","1000EMPLOYED","A","2014",2.0972598614875,
"ROU","RESEARCHER","TOT","1000EMPLOYED","A","2015",2.04780839109985,
"ROU","RESEARCHER","TOT","1000EMPLOYED","A","2016",2.14078959855746,
"ROU","RESEARCHER","TOT","1000EMPLOYED","A","2017",2.02961349522662,
"ROU","RESEARCHER","TOT","1000EMPLOYED","A","2018",1.98962017708117,
"RUS","RESEARCHER","TOT","1000EMPLOYED","A","1998",8.42388478379858,
"RUS","RESEARCHER","TOT","1000EMPLOYED","A","1999",7.89625863849393,
"RUS","RESEARCHER","TOT","1000EMPLOYED","A","2000",7.78269555862917,
"RUS","RESEARCHER","TOT","1000EMPLOYED","A","2001",7.76650338590053,
"RUS","RESEARCHER","TOT","1000EMPLOYED","A","2002",7.38000870100062,
"RUS","RESEARCHER","TOT","1000EMPLOYED","A","2003",7.34827175567917,
"RUS","RESEARCHER","TOT","1000EMPLOYED","A","2004",7.09527770763083,
"RUS","RESEARCHER","TOT","1000EMPLOYED","A","2005",6.79812486575417,
"RUS","RESEARCHER","TOT","1000EMPLOYED","A","2006",6.71339439684681,
"RUS","RESEARCHER","TOT","1000EMPLOYED","A","2007",6.62814736873272,
"RUS","RESEARCHER","TOT","1000EMPLOYED","A","2008",6.35483853637731,
"RUS","RESEARCHER","TOT","1000EMPLOYED","A","2009",6.3717055056401,
"RUS","RESEARCHER","TOT","1000EMPLOYED","A","2010",6.32128639728653,
"RUS","RESEARCHER","TOT","1000EMPLOYED","A","2011",6.31668633815682,
"RUS","RESEARCHER","TOT","1000EMPLOYED","A","2012",6.19563105017642,
"RUS","RESEARCHER","TOT","1000EMPLOYED","A","2013",6.17134041791502,
"RUS","RESEARCHER","TOT","1000EMPLOYED","A","2014",6.21849241756644,
"RUS","RESEARCHER","TOT","1000EMPLOYED","A","2015",6.21069554160785,
"RUS","RESEARCHER","TOT","1000EMPLOYED","A","2016",5.92441538701739,
"RUS","RESEARCHER","TOT","1000EMPLOYED","A","2017",5.691788288686,
"RUS","RESEARCHER","TOT","1000EMPLOYED","A","2018",5.60811645513016,
"SGP","RESEARCHER","TOT","1000EMPLOYED","A","1994",3.80270680200677,
"SGP","RESEARCHER","TOT","1000EMPLOYED","A","1995",4.22032689776218,
"SGP","RESEARCHER","TOT","1000EMPLOYED","A","1996",4.72946308027833,
"SGP","RESEARCHER","TOT","1000EMPLOYED","A","1997",4.742730071844,
"SGP","RESEARCHER","TOT","1000EMPLOYED","A","1998",5.63410293172492,
"SGP","RESEARCHER","TOT","1000EMPLOYED","A","1999",6.10802870163871,
"SGP","RESEARCHER","TOT","1000EMPLOYED","A","2000",7.66100594168855,
"SGP","RESEARCHER","TOT","1000EMPLOYED","A","2001",7.71092584062644,
"SGP","RESEARCHER","TOT","1000EMPLOYED","A","2002",8.43546855360551,
"SGP","RESEARCHER","TOT","1000EMPLOYED","A","2003",9.37797396028475,
"SGP","RESEARCHER","TOT","1000EMPLOYED","A","2004",9.6796972718209,
"SGP","RESEARCHER","TOT","1000EMPLOYED","A","2005",10.2544549334023,
"SGP","RESEARCHER","TOT","1000EMPLOYED","A","2006",10.0298168997155,
"SGP","RESEARCHER","TOT","1000EMPLOYED","A","2007",9.99758312582394,
"SGP","RESEARCHER","TOT","1000EMPLOYED","A","2008",9.42954884162038,
"SGP","RESEARCHER","TOT","1000EMPLOYED","A","2009",10.209602006689,
"SGP","RESEARCHER","TOT","1000EMPLOYED","A","2010",10.3120077916224,
"SGP","RESEARCHER","TOT","1000EMPLOYED","A","2011",10.442604305405,
"SGP","RESEARCHER","TOT","1000EMPLOYED","A","2012",10.1655935787467,
"SGP","RESEARCHER","TOT","1000EMPLOYED","A","2013",10.3072972122045,
"SGP","RESEARCHER","TOT","1000EMPLOYED","A","2014",10.1126678440354,
"SGP","RESEARCHER","TOT","1000EMPLOYED","A","2015",10.7166299436574,
"SGP","RESEARCHER","TOT","1000EMPLOYED","A","2016",10.6742112929133,
"SGP","RESEARCHER","TOT","1000EMPLOYED","A","2017",10.6006870605549,
"SGP","RESEARCHER","TOT","1000EMPLOYED","A","2018",10.5718716216216,
"SVN","RESEARCHER","TOT","1000EMPLOYED","A","1995",5.30897658282741,
"SVN","RESEARCHER","TOT","1000EMPLOYED","A","1996",4.9646095996461,
"SVN","RESEARCHER","TOT","1000EMPLOYED","A","1997",4.53080995831925,
"SVN","RESEARCHER","TOT","1000EMPLOYED","A","1998",4.83252509304162,
"SVN","RESEARCHER","TOT","1000EMPLOYED","A","1999",4.91670368725011,
"SVN","RESEARCHER","TOT","1000EMPLOYED","A","2000",4.7419072615923,
"SVN","RESEARCHER","TOT","1000EMPLOYED","A","2001",4.89125706829056,
"SVN","RESEARCHER","TOT","1000EMPLOYED","A","2002",4.96948934803554,
"SVN","RESEARCHER","TOT","1000EMPLOYED","A","2003",4.05347363899925,
"SVN","RESEARCHER","TOT","1000EMPLOYED","A","2004",4.31477516059957,
"SVN","RESEARCHER","TOT","1000EMPLOYED","A","2005",5.65142549757934,
"SVN","RESEARCHER","TOT","1000EMPLOYED","A","2006",6.20379197118949,
"SVN","RESEARCHER","TOT","1000EMPLOYED","A","2007",6.40500102480017,
"SVN","RESEARCHER","TOT","1000EMPLOYED","A","2008",7.0263788968825,
"SVN","RESEARCHER","TOT","1000EMPLOYED","A","2009",7.57554176416726,
"SVN","RESEARCHER","TOT","1000EMPLOYED","A","2010",8.00644423656585,
"SVN","RESEARCHER","TOT","1000EMPLOYED","A","2011",9.27484143763214,
"SVN","RESEARCHER","TOT","1000EMPLOYED","A","2012",9.47930004268033,
"SVN","RESEARCHER","TOT","1000EMPLOYED","A","2013",9.39570519046078,
"SVN","RESEARCHER","TOT","1000EMPLOYED","A","2014",9.21935483870968,
"SVN","RESEARCHER","TOT","1000EMPLOYED","A","2015",8.38997451146984,
"SVN","RESEARCHER","TOT","1000EMPLOYED","A","2016",8.45993539647807,
"SVN","RESEARCHER","TOT","1000EMPLOYED","A","2017",9.41105379258212,
"SVN","RESEARCHER","TOT","1000EMPLOYED","A","2018",9.87413022446215,
"ZAF","RESEARCHER","TOT","1000EMPLOYED","A","1997",0.92548650706506,
