"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GRC","GDP","TOT","MLN_USD","A","1989",130598.548,"E"
"GRC","GDP","TOT","MLN_USD","A","1990",135487.288,"E"
"GRC","GDP","TOT","MLN_USD","A","1991",144411.282,"E"
"GRC","GDP","TOT","MLN_USD","A","1992",148736.2,"E"
"GRC","GDP","TOT","MLN_USD","A","1993",149824.016,"E"
"GRC","GDP","TOT","MLN_USD","A","1994",156083.79,"E"
"GRC","GDP","TOT","MLN_USD","A","1995",162702.647,
"GRC","GDP","TOT","MLN_USD","A","1996",171024.479,
"GRC","GDP","TOT","MLN_USD","A","1997",182842.125,
"GRC","GDP","TOT","MLN_USD","A","1998",193327.894,
"GRC","GDP","TOT","MLN_USD","A","1999",198711.939,
"GRC","GDP","TOT","MLN_USD","A","2000",210967.241,
"GRC","GDP","TOT","MLN_USD","A","2001",227711.031,
"GRC","GDP","TOT","MLN_USD","A","2002",246559.281,
"GRC","GDP","TOT","MLN_USD","A","2003",260858.441,
"GRC","GDP","TOT","MLN_USD","A","2004",278670.135,
"GRC","GDP","TOT","MLN_USD","A","2005",281028.396,
"GRC","GDP","TOT","MLN_USD","A","2006",314242.422,
"GRC","GDP","TOT","MLN_USD","A","2007",323607.614,
"GRC","GDP","TOT","MLN_USD","A","2008",341817.829,
"GRC","GDP","TOT","MLN_USD","A","2009",337524.156,
"GRC","GDP","TOT","MLN_USD","A","2010",313282.431,
"GRC","GDP","TOT","MLN_USD","A","2011",290296.685,"P"
"GRC","GDP","TOT","MLN_USD","A","2012",279267.273,"P"
"GRC","GDP","TOT","MLN_USD","A","2013",286168.639,"P"
"GRC","GDP","TOT","MLN_USD","A","2014",292335.742,"P"
"GRC","GDP","TOT","MLN_USD","A","2015",291109.119,"P"
"GRC","GDP","TOT","MLN_USD","A","2016",299823.735,"P"
"GRC","GDP","TOT","MLN_USD","A","2017",312842.937,"P"
"GRC","GDP","TOT","MLN_USD","A","2018",325789.641,"P"
"GRC","GDP","TOT","MLN_USD","A","2019",336486.001,"P"
"GRC","GDP","TOT","USD_CAP","A","1970",3093.299593,"E"
"GRC","GDP","TOT","USD_CAP","A","1971",3489.891841,"E"
"GRC","GDP","TOT","USD_CAP","A","1972",3984.486655,"E"
"GRC","GDP","TOT","USD_CAP","A","1973",4522.586169,"E"
"GRC","GDP","TOT","USD_CAP","A","1974",4595.185514,"E"
"GRC","GDP","TOT","USD_CAP","A","1975",5290.92311,"E"
"GRC","GDP","TOT","USD_CAP","A","1976",5885.846365,"E"
"GRC","GDP","TOT","USD_CAP","A","1977",6337.95245,"E"
"GRC","GDP","TOT","USD_CAP","A","1978",7181.167033,"E"
"GRC","GDP","TOT","USD_CAP","A","1979",7932.969946,"E"
"GRC","GDP","TOT","USD_CAP","A","1980",8622.37397,"E"
"GRC","GDP","TOT","USD_CAP","A","1981",9209.445995,"E"
"GRC","GDP","TOT","USD_CAP","A","1982",9607.388771,"E"
"GRC","GDP","TOT","USD_CAP","A","1983",9818.818276,"E"
"GRC","GDP","TOT","USD_CAP","A","1984",10326.254556,"E"
"GRC","GDP","TOT","USD_CAP","A","1985",10878.3355,"E"
"GRC","GDP","TOT","USD_CAP","A","1986",11118.004259,"E"
"GRC","GDP","TOT","USD_CAP","A","1987",11097.674974,"E"
"GRC","GDP","TOT","USD_CAP","A","1988",11938.826829,"E"
"GRC","GDP","TOT","USD_CAP","A","1989",12810.702937,"E"
"GRC","GDP","TOT","USD_CAP","A","1990",13197.289976,"E"
"GRC","GDP","TOT","USD_CAP","A","1991",13948.465658,"E"
"GRC","GDP","TOT","USD_CAP","A","1992",14261.811514,"E"
"GRC","GDP","TOT","USD_CAP","A","1993",14287.336318,"E"
"GRC","GDP","TOT","USD_CAP","A","1994",14817.051923,"E"
"GRC","GDP","TOT","USD_CAP","A","1995",15404.290938,
"GRC","GDP","TOT","USD_CAP","A","1996",16120.969412,
"GRC","GDP","TOT","USD_CAP","A","1997",17150.058533,
"GRC","GDP","TOT","USD_CAP","A","1998",18033.366293,
"GRC","GDP","TOT","USD_CAP","A","1999",18464.726453,
"GRC","GDP","TOT","USD_CAP","A","2000",19523.526196,
"GRC","GDP","TOT","USD_CAP","A","2001",20963.724019,
"GRC","GDP","TOT","USD_CAP","A","2002",22615.957435,
"GRC","GDP","TOT","USD_CAP","A","2003",23870.449224,
"GRC","GDP","TOT","USD_CAP","A","2004",25437.33352,
"GRC","GDP","TOT","USD_CAP","A","2005",25577.445437,
"GRC","GDP","TOT","USD_CAP","A","2006",28514.629395,
"GRC","GDP","TOT","USD_CAP","A","2007",29289.735539,
"GRC","GDP","TOT","USD_CAP","A","2008",30855.935774,
"GRC","GDP","TOT","USD_CAP","A","2009",30388.352093,
"GRC","GDP","TOT","USD_CAP","A","2010",28169.377084,
"GRC","GDP","TOT","USD_CAP","A","2011",26141.091034,"P"
"GRC","GDP","TOT","USD_CAP","A","2012",25284.405782,"P"
"GRC","GDP","TOT","USD_CAP","A","2013",26097.797516,"P"
"GRC","GDP","TOT","USD_CAP","A","2014",26838.582268,"P"
"GRC","GDP","TOT","USD_CAP","A","2015",26902.327613,"P"
"GRC","GDP","TOT","USD_CAP","A","2016",27823.314892,"P"
"GRC","GDP","TOT","USD_CAP","A","2017",29088.947934,"P"
"GRC","GDP","TOT","USD_CAP","A","2018",30354.314639,"P"
"GRC","GDP","TOT","USD_CAP","A","2019",31412.876602,"P"
"HUN","GDP","TOT","MLN_USD","A","1991",86203.43,"E"
"HUN","GDP","TOT","MLN_USD","A","1992",85466.299,"E"
"HUN","GDP","TOT","MLN_USD","A","1993",86987.194,"E"
"HUN","GDP","TOT","MLN_USD","A","1994",91463.091,"E"
"HUN","GDP","TOT","MLN_USD","A","1995",94771.85,
"HUN","GDP","TOT","MLN_USD","A","1996",96261.029,
"HUN","GDP","TOT","MLN_USD","A","1997",101068.327,
"HUN","GDP","TOT","MLN_USD","A","1998",106750.826,
"HUN","GDP","TOT","MLN_USD","A","1999",111315.201,
"HUN","GDP","TOT","MLN_USD","A","2000",121077.81,
"HUN","GDP","TOT","MLN_USD","A","2001",134614.287,
"HUN","GDP","TOT","MLN_USD","A","2002",147567.884,
"HUN","GDP","TOT","MLN_USD","A","2003",156647.559,
"HUN","GDP","TOT","MLN_USD","A","2004",164028.812,
"HUN","GDP","TOT","MLN_USD","A","2005",172222.023,
"HUN","GDP","TOT","MLN_USD","A","2006",184705.079,
"HUN","GDP","TOT","MLN_USD","A","2007",191506.485,
"HUN","GDP","TOT","MLN_USD","A","2008",207757.652,
"HUN","GDP","TOT","MLN_USD","A","2009",207405.964,
"HUN","GDP","TOT","MLN_USD","A","2010",217146.379,
"HUN","GDP","TOT","MLN_USD","A","2011",229348.032,
"HUN","GDP","TOT","MLN_USD","A","2012",230214.451,
"HUN","GDP","TOT","MLN_USD","A","2013",242367.239,
"HUN","GDP","TOT","MLN_USD","A","2014",253001.466,
"HUN","GDP","TOT","MLN_USD","A","2015",263642.11,
"HUN","GDP","TOT","MLN_USD","A","2016",273898.051,
"HUN","GDP","TOT","MLN_USD","A","2017",291995.554,
"HUN","GDP","TOT","MLN_USD","A","2018",313658.546,
"HUN","GDP","TOT","MLN_USD","A","2019",337132.453,"P"
"HUN","GDP","TOT","USD_CAP","A","1991",8332.053921,"E"
"HUN","GDP","TOT","USD_CAP","A","1992",8278.409447,"E"
"HUN","GDP","TOT","USD_CAP","A","1993",8450.281132,"E"
"HUN","GDP","TOT","USD_CAP","A","1994",8913.662498,"E"
"HUN","GDP","TOT","USD_CAP","A","1995",9175.348168,
"HUN","GDP","TOT","USD_CAP","A","1996",9335.545238,
"HUN","GDP","TOT","USD_CAP","A","1997",9821.531016,
"HUN","GDP","TOT","USD_CAP","A","1998",10397.90561,
"HUN","GDP","TOT","USD_CAP","A","1999",10873.247873,
"HUN","GDP","TOT","USD_CAP","A","2000",11857.619656,
"HUN","GDP","TOT","USD_CAP","A","2001",13213.573812,
"HUN","GDP","TOT","USD_CAP","A","2002",14526.388251,
"HUN","GDP","TOT","USD_CAP","A","2003",15464.411314,
"HUN","GDP","TOT","USD_CAP","A","2004",16228.99398,
"HUN","GDP","TOT","USD_CAP","A","2005",17073.551438,
"HUN","GDP","TOT","USD_CAP","A","2006",18339.61801,
"HUN","GDP","TOT","USD_CAP","A","2007",19044.41873,
"HUN","GDP","TOT","USD_CAP","A","2008",20696.728568,
"HUN","GDP","TOT","USD_CAP","A","2009",20693.725077,
"HUN","GDP","TOT","USD_CAP","A","2010",21714.587924,
"HUN","GDP","TOT","USD_CAP","A","2011",22999.830605,
"HUN","GDP","TOT","USD_CAP","A","2012",23206.255116,
"HUN","GDP","TOT","USD_CAP","A","2013",24498.658689,
"HUN","GDP","TOT","USD_CAP","A","2014",25642.556756,
"HUN","GDP","TOT","USD_CAP","A","2015",26784.655063,
"HUN","GDP","TOT","USD_CAP","A","2016",27908.845415,
"HUN","GDP","TOT","USD_CAP","A","2017",29832.097283,
"HUN","GDP","TOT","USD_CAP","A","2018",32085.979479,
"HUN","GDP","TOT","USD_CAP","A","2019",34502.977003,"P"
"ISL","GDP","TOT","MLN_USD","A","1970",786.937,"E"
"ISL","GDP","TOT","MLN_USD","A","1971",934.82,"E"
"ISL","GDP","TOT","MLN_USD","A","1972",1035.476,"E"
"ISL","GDP","TOT","MLN_USD","A","1973",1166.553,"E"
"ISL","GDP","TOT","MLN_USD","A","1974",1344.085,"E"
"ISL","GDP","TOT","MLN_USD","A","1975",1478.072,"E"
"ISL","GDP","TOT","MLN_USD","A","1976",1652.351,"E"
"ISL","GDP","TOT","MLN_USD","A","1977",1909.85,"E"
"ISL","GDP","TOT","MLN_USD","A","1978",2167.178,"E"
"ISL","GDP","TOT","MLN_USD","A","1979",2461.055,"E"
"ISL","GDP","TOT","MLN_USD","A","1980",2837.601,"E"
"ISL","GDP","TOT","MLN_USD","A","1981",3238.575,"E"
"ISL","GDP","TOT","MLN_USD","A","1982",3512.75,"E"
"ISL","GDP","TOT","MLN_USD","A","1983",3571.812,"E"
"ISL","GDP","TOT","MLN_USD","A","1984",3853.478,"E"
"ISL","GDP","TOT","MLN_USD","A","1985",4106.244,"E"
"ISL","GDP","TOT","MLN_USD","A","1986",4451.608,"E"
"ISL","GDP","TOT","MLN_USD","A","1987",4951.512,"E"
"ISL","GDP","TOT","MLN_USD","A","1988",5121.574,"E"
"ISL","GDP","TOT","MLN_USD","A","1989",5336.112,"E"
"ISL","GDP","TOT","MLN_USD","A","1990",5600.595,"E"
"ISL","GDP","TOT","MLN_USD","A","1991",5777.052,"E"
"ISL","GDP","TOT","MLN_USD","A","1992",5709.352,"E"
"ISL","GDP","TOT","MLN_USD","A","1993",5921.389,"E"
"ISL","GDP","TOT","MLN_USD","A","1994",6266.09,"E"
"ISL","GDP","TOT","MLN_USD","A","1995",6404.938,
"ISL","GDP","TOT","MLN_USD","A","1996",6661.505,
"ISL","GDP","TOT","MLN_USD","A","1997",7294.477,
"ISL","GDP","TOT","MLN_USD","A","1998",7861.903,
"ISL","GDP","TOT","MLN_USD","A","1999",8189.172,
"ISL","GDP","TOT","MLN_USD","A","2000",8356.729,
"ISL","GDP","TOT","MLN_USD","A","2001",9054.992,
"ISL","GDP","TOT","MLN_USD","A","2002",9351.405,
"ISL","GDP","TOT","MLN_USD","A","2003",9444.136,
"ISL","GDP","TOT","MLN_USD","A","2004",10400.237,
"ISL","GDP","TOT","MLN_USD","A","2005",11048.356,
"ISL","GDP","TOT","MLN_USD","A","2006",11874.035,
"ISL","GDP","TOT","MLN_USD","A","2007",12823.194,
"ISL","GDP","TOT","MLN_USD","A","2008",13749.852,
"ISL","GDP","TOT","MLN_USD","A","2009",13356.923,
"ISL","GDP","TOT","MLN_USD","A","2010",12596.521,
"ISL","GDP","TOT","MLN_USD","A","2011",13005.319,
"ISL","GDP","TOT","MLN_USD","A","2012",13446.449,
"ISL","GDP","TOT","MLN_USD","A","2013",14296.626,
"ISL","GDP","TOT","MLN_USD","A","2014",14966.383,
"ISL","GDP","TOT","MLN_USD","A","2015",16161.75,
"ISL","GDP","TOT","MLN_USD","A","2016",17786.8,
"ISL","GDP","TOT","MLN_USD","A","2017",19080.137,
"ISL","GDP","TOT","MLN_USD","A","2018",20366.869,
"ISL","GDP","TOT","MLN_USD","A","2019",21700.954,
"ISL","GDP","TOT","USD_CAP","A","1970",3855.548293,"E"
"ISL","GDP","TOT","USD_CAP","A","1971",4535.937778,"E"
"ISL","GDP","TOT","USD_CAP","A","1972",4947.918138,"E"
"ISL","GDP","TOT","USD_CAP","A","1973",5493.17663,"E"
"ISL","GDP","TOT","USD_CAP","A","1974",6242.151877,"E"
"ISL","GDP","TOT","USD_CAP","A","1975",6779.184455,"E"
"ISL","GDP","TOT","USD_CAP","A","1976",7506.147416,"E"
"ISL","GDP","TOT","USD_CAP","A","1977",8609.791643,"E"
"ISL","GDP","TOT","USD_CAP","A","1978",9692.771504,"E"
"ISL","GDP","TOT","USD_CAP","A","1979",10901.733163,"E"
"ISL","GDP","TOT","USD_CAP","A","1980",12436.837801,"E"
"ISL","GDP","TOT","USD_CAP","A","1981",14031.771628,"E"
"ISL","GDP","TOT","USD_CAP","A","1982",15011.944093,"E"
"ISL","GDP","TOT","USD_CAP","A","1983",15068.328327,"E"
"ISL","GDP","TOT","USD_CAP","A","1984",16089.812811,"E"
"ISL","GDP","TOT","USD_CAP","A","1985",17009.911497,"E"
"ISL","GDP","TOT","USD_CAP","A","1986",18303.633731,"E"
"ISL","GDP","TOT","USD_CAP","A","1987",20131.207185,"E"
"ISL","GDP","TOT","USD_CAP","A","1988",20495.724079,"E"
"ISL","GDP","TOT","USD_CAP","A","1989",21112.548548,"E"
"ISL","GDP","TOT","USD_CAP","A","1990",21981.393533,"E"
"ISL","GDP","TOT","USD_CAP","A","1991",22394.711538,"E"
"ISL","GDP","TOT","USD_CAP","A","1992",21866.282447,"E"
"ISL","GDP","TOT","USD_CAP","A","1993",22447.954321,"E"
"ISL","GDP","TOT","USD_CAP","A","1994",23556.199402,"E"
"ISL","GDP","TOT","USD_CAP","A","1995",23952.648431,
"ISL","GDP","TOT","USD_CAP","A","1996",24773.168594,
"ISL","GDP","TOT","USD_CAP","A","1997",26926.825757,
"ISL","GDP","TOT","USD_CAP","A","1998",28714.034005,
"ISL","GDP","TOT","USD_CAP","A","1999",29542.467339,
"ISL","GDP","TOT","USD_CAP","A","2000",29718.096683,
"ISL","GDP","TOT","USD_CAP","A","2001",31760.756029,
"ISL","GDP","TOT","USD_CAP","A","2002",32515.31575,
"ISL","GDP","TOT","USD_CAP","A","2003",32644.783203,
"ISL","GDP","TOT","USD_CAP","A","2004",35544.215175,
"ISL","GDP","TOT","USD_CAP","A","2005",37338.140559,
"ISL","GDP","TOT","USD_CAP","A","2006",39020.819624,
"ISL","GDP","TOT","USD_CAP","A","2007",41179.17306,
"ISL","GDP","TOT","USD_CAP","A","2008",43049.003029,
"ISL","GDP","TOT","USD_CAP","A","2009",41844.995325,
"ISL","GDP","TOT","USD_CAP","A","2010",39611.702362,
"ISL","GDP","TOT","USD_CAP","A","2011",40769.024789,
"ISL","GDP","TOT","USD_CAP","A","2012",41928.433451,
"ISL","GDP","TOT","USD_CAP","A","2013",44152.642793,
"ISL","GDP","TOT","USD_CAP","A","2014",45712.837676,
"ISL","GDP","TOT","USD_CAP","A","2015",48856.560901,
"ISL","GDP","TOT","USD_CAP","A","2016",53031.605301,
"ISL","GDP","TOT","USD_CAP","A","2017",55562.426662,
"ISL","GDP","TOT","USD_CAP","A","2018",57745.588159,
"ISL","GDP","TOT","USD_CAP","A","2019",60180.127409,
"IRL","GDP","TOT","MLN_USD","A","1970",7248.294,"E"
"IRL","GDP","TOT","MLN_USD","A","1971",7879.979,"E"
"IRL","GDP","TOT","MLN_USD","A","1972",8754.113,"E"
"IRL","GDP","TOT","MLN_USD","A","1973",9669.797,"E"
"IRL","GDP","TOT","MLN_USD","A","1974",10988.978,"E"
"IRL","GDP","TOT","MLN_USD","A","1975",12686.031,"E"
"IRL","GDP","TOT","MLN_USD","A","1976",13570.875,"E"
"IRL","GDP","TOT","MLN_USD","A","1977",15597.666,"E"
"IRL","GDP","TOT","MLN_USD","A","1978",17894.589,"E"
"IRL","GDP","TOT","MLN_USD","A","1979",19974.761,"E"
"IRL","GDP","TOT","MLN_USD","A","1980",22449.739,"E"
"IRL","GDP","TOT","MLN_USD","A","1981",25391.111,"E"
"IRL","GDP","TOT","MLN_USD","A","1982",27575.449,"E"
"IRL","GDP","TOT","MLN_USD","A","1983",28585.51,"E"
"IRL","GDP","TOT","MLN_USD","A","1984",30906.421,"E"
"IRL","GDP","TOT","MLN_USD","A","1985",32867.632,"E"
"IRL","GDP","TOT","MLN_USD","A","1986",33385.934,"E"
"IRL","GDP","TOT","MLN_USD","A","1987",35806.707,"E"
"IRL","GDP","TOT","MLN_USD","A","1988",39003.85,"E"
"IRL","GDP","TOT","MLN_USD","A","1989",42889.485,"E"
"IRL","GDP","TOT","MLN_USD","A","1990",48262.162,"E"
"IRL","GDP","TOT","MLN_USD","A","1991",50857.05,"E"
"IRL","GDP","TOT","MLN_USD","A","1992",53755.075,"E"
"IRL","GDP","TOT","MLN_USD","A","1993",56510.39,"E"
"IRL","GDP","TOT","MLN_USD","A","1994",61039.197,"E"
"IRL","GDP","TOT","MLN_USD","A","1995",68323.171,
"IRL","GDP","TOT","MLN_USD","A","1996",74455.048,
"IRL","GDP","TOT","MLN_USD","A","1997",83110.868,
"IRL","GDP","TOT","MLN_USD","A","1998",93037.94,
"IRL","GDP","TOT","MLN_USD","A","1999",101361.425,
"IRL","GDP","TOT","MLN_USD","A","2000",114859.041,
"IRL","GDP","TOT","MLN_USD","A","2001",125832.262,
"IRL","GDP","TOT","MLN_USD","A","2002",138451.782,
"IRL","GDP","TOT","MLN_USD","A","2003",144826.873,
"IRL","GDP","TOT","MLN_USD","A","2004",157394.879,
"IRL","GDP","TOT","MLN_USD","A","2005",168217.69,
"IRL","GDP","TOT","MLN_USD","A","2006",188882.219,
"IRL","GDP","TOT","MLN_USD","A","2007",205678.354,
"IRL","GDP","TOT","MLN_USD","A","2008",198813.793,
"IRL","GDP","TOT","MLN_USD","A","2009",188912.981,
"IRL","GDP","TOT","MLN_USD","A","2010",197579.677,
"IRL","GDP","TOT","MLN_USD","A","2011",205441.166,
"IRL","GDP","TOT","MLN_USD","A","2012",212758.496,
"IRL","GDP","TOT","MLN_USD","A","2013",221468.225,
"IRL","GDP","TOT","MLN_USD","A","2014",237861.262,
"IRL","GDP","TOT","MLN_USD","A","2015",324698.475,
"IRL","GDP","TOT","MLN_USD","A","2016",342011.888,
"IRL","GDP","TOT","MLN_USD","A","2017",375592.623,
"IRL","GDP","TOT","MLN_USD","A","2018",411091.599,
"IRL","GDP","TOT","MLN_USD","A","2019",436037.487,
"IRL","GDP","TOT","USD_CAP","A","1970",2457.048934,"E"
"IRL","GDP","TOT","USD_CAP","A","1971",2646.064018,"E"
"IRL","GDP","TOT","USD_CAP","A","1972",2894.878588,"E"
"IRL","GDP","TOT","USD_CAP","A","1973",3146.696206,"E"
"IRL","GDP","TOT","USD_CAP","A","1974",3517.598732,"E"
"IRL","GDP","TOT","USD_CAP","A","1975",3993.084859,"E"
"IRL","GDP","TOT","USD_CAP","A","1976",4204.112537,"E"
"IRL","GDP","TOT","USD_CAP","A","1977",4767.012862,"E"
"IRL","GDP","TOT","USD_CAP","A","1978",5399.694926,"E"
"IRL","GDP","TOT","USD_CAP","A","1979",5930.748491,"E"
"IRL","GDP","TOT","USD_CAP","A","1980",6600.922854,"E"
"IRL","GDP","TOT","USD_CAP","A","1981",7374.705395,"E"
"IRL","GDP","TOT","USD_CAP","A","1982",7923.979524,"E"
"IRL","GDP","TOT","USD_CAP","A","1983",8155.637787,"E"
"IRL","GDP","TOT","USD_CAP","A","1984",8757.840929,"E"
"IRL","GDP","TOT","USD_CAP","A","1985",9282.019646,"E"
"IRL","GDP","TOT","USD_CAP","A","1986",9425.729551,"E"
"IRL","GDP","TOT","USD_CAP","A","1987",10106.324347,"E"
"IRL","GDP","TOT","USD_CAP","A","1988",11046.119944,"E"
"IRL","GDP","TOT","USD_CAP","A","1989",12219.226536,"E"
"IRL","GDP","TOT","USD_CAP","A","1990",13765.591088,"E"
"IRL","GDP","TOT","USD_CAP","A","1991",14423.440198,"E"
"IRL","GDP","TOT","USD_CAP","A","1992",15120.977359,"E"
"IRL","GDP","TOT","USD_CAP","A","1993",15811.524981,"E"
"IRL","GDP","TOT","USD_CAP","A","1994",17021.527447,"E"
"IRL","GDP","TOT","USD_CAP","A","1995",18971.807681,
"IRL","GDP","TOT","USD_CAP","A","1996",20533.092859,
"IRL","GDP","TOT","USD_CAP","A","1997",22681.240097,
"IRL","GDP","TOT","USD_CAP","A","1998",25049.476757,
"IRL","GDP","TOT","USD_CAP","A","1999",26995.533313,
"IRL","GDP","TOT","USD_CAP","A","2000",30192.311633,
"IRL","GDP","TOT","USD_CAP","A","2001",32566.894887,
"IRL","GDP","TOT","USD_CAP","A","2002",35212.94778,
"IRL","GDP","TOT","USD_CAP","A","2003",36234.038837,
"IRL","GDP","TOT","USD_CAP","A","2004",38697.384726,
"IRL","GDP","TOT","USD_CAP","A","2005",40437.080879,
"IRL","GDP","TOT","USD_CAP","A","2006",44236.514428,
"IRL","GDP","TOT","USD_CAP","A","2007",46743.136391,
"IRL","GDP","TOT","USD_CAP","A","2008",44219.775877,
"IRL","GDP","TOT","USD_CAP","A","2009",41618.626641,
"IRL","GDP","TOT","USD_CAP","A","2010",43331.071567,
"IRL","GDP","TOT","USD_CAP","A","2011",44870.463335,
"IRL","GDP","TOT","USD_CAP","A","2012",46277.631709,
"IRL","GDP","TOT","USD_CAP","A","2013",47936.388703,
"IRL","GDP","TOT","USD_CAP","A","2014",51125.923299,
"IRL","GDP","TOT","USD_CAP","A","2015",69147.029059,
"IRL","GDP","TOT","USD_CAP","A","2016",72017.755243,
"IRL","GDP","TOT","USD_CAP","A","2017",78211.410456,
"IRL","GDP","TOT","USD_CAP","A","2018",84575.437304,
"IRL","GDP","TOT","USD_CAP","A","2019",88496.484165,
"ITA","GDP","TOT","MLN_USD","A","1970",195132.49,"E"
"ITA","GDP","TOT","MLN_USD","A","1971",208751.639,"E"
"ITA","GDP","TOT","MLN_USD","A","1972",225812.459,"E"
"ITA","GDP","TOT","MLN_USD","A","1973",255159.563,"E"
"ITA","GDP","TOT","MLN_USD","A","1974",293417.625,"E"
"ITA","GDP","TOT","MLN_USD","A","1975",313894.798,"E"
"ITA","GDP","TOT","MLN_USD","A","1976",354766.757,"E"
"ITA","GDP","TOT","MLN_USD","A","1977",386457.882,"E"
"ITA","GDP","TOT","MLN_USD","A","1978",427043.23,"E"
"ITA","GDP","TOT","MLN_USD","A","1979",490032.787,"E"
"ITA","GDP","TOT","MLN_USD","A","1980",552624.132,"E"
"ITA","GDP","TOT","MLN_USD","A","1981",610021.265,"E"
"ITA","GDP","TOT","MLN_USD","A","1982",650388.583,"E"
"ITA","GDP","TOT","MLN_USD","A","1983",683765.028,"E"
"ITA","GDP","TOT","MLN_USD","A","1984",731286.361,"E"
"ITA","GDP","TOT","MLN_USD","A","1985",775522.021,"E"
"ITA","GDP","TOT","MLN_USD","A","1986",813766.602,"E"
"ITA","GDP","TOT","MLN_USD","A","1987",860504.26,"E"
"ITA","GDP","TOT","MLN_USD","A","1988",928223.969,"E"
"ITA","GDP","TOT","MLN_USD","A","1989",997298.293,"E"
"ITA","GDP","TOT","MLN_USD","A","1990",1055175.939,"E"
"ITA","GDP","TOT","MLN_USD","A","1991",1107641.714,"E"
"ITA","GDP","TOT","MLN_USD","A","1992",1142335.224,"E"
"ITA","GDP","TOT","MLN_USD","A","1993",1159427.641,"E"
"ITA","GDP","TOT","MLN_USD","A","1994",1209657.922,"E"
"ITA","GDP","TOT","MLN_USD","A","1995",1270675.495,
"ITA","GDP","TOT","MLN_USD","A","1996",1308793.038,
"ITA","GDP","TOT","MLN_USD","A","1997",1357847.672,
"ITA","GDP","TOT","MLN_USD","A","1998",1423841.324,
"ITA","GDP","TOT","MLN_USD","A","1999",1457193.11,
"ITA","GDP","TOT","MLN_USD","A","2000",1542138.387,
"ITA","GDP","TOT","MLN_USD","A","2001",1597879.74,
"ITA","GDP","TOT","MLN_USD","A","2002",1639680.501,
"ITA","GDP","TOT","MLN_USD","A","2003",1671542.254,
"ITA","GDP","TOT","MLN_USD","A","2004",1703327.154,
"ITA","GDP","TOT","MLN_USD","A","2005",1746658.11,
"ITA","GDP","TOT","MLN_USD","A","2006",1884705.513,
"ITA","GDP","TOT","MLN_USD","A","2007",1993081.453,
"ITA","GDP","TOT","MLN_USD","A","2008",2089717.307,
"ITA","GDP","TOT","MLN_USD","A","2009",2046840.168,
"ITA","GDP","TOT","MLN_USD","A","2010",2085496.315,
"ITA","GDP","TOT","MLN_USD","A","2011",2173169.961,
"ITA","GDP","TOT","MLN_USD","A","2012",2172383.108,
"ITA","GDP","TOT","MLN_USD","A","2013",2187376.607,
"ITA","GDP","TOT","MLN_USD","A","2014",2200256.409,
"ITA","GDP","TOT","MLN_USD","A","2015",2241523.743,
"ITA","GDP","TOT","MLN_USD","A","2016",2420427.633,
"ITA","GDP","TOT","MLN_USD","A","2017",2529502.024,
"ITA","GDP","TOT","MLN_USD","A","2018",2594201.318,
"ITA","GDP","TOT","MLN_USD","A","2019",2668051.9,
"ITA","GDP","TOT","USD_CAP","A","1970",3625.522136,"E"
"ITA","GDP","TOT","USD_CAP","A","1971",3860.516495,"E"
"ITA","GDP","TOT","USD_CAP","A","1972",4152.391705,"E"
"ITA","GDP","TOT","USD_CAP","A","1973",4660.329471,"E"
"ITA","GDP","TOT","USD_CAP","A","1974",5324.130523,"E"
"ITA","GDP","TOT","USD_CAP","A","1975",5661.780953,"E"
"ITA","GDP","TOT","USD_CAP","A","1976",6367.149689,"E"
"ITA","GDP","TOT","USD_CAP","A","1977",6906.534176,"E"
"ITA","GDP","TOT","USD_CAP","A","1978",7604.709631,"E"
"ITA","GDP","TOT","USD_CAP","A","1979",8701.221594,"E"
"ITA","GDP","TOT","USD_CAP","A","1980",9792.414339,"E"
"ITA","GDP","TOT","USD_CAP","A","1981",10794.868642,"E"
"ITA","GDP","TOT","USD_CAP","A","1982",11502.44648,"E"
"ITA","GDP","TOT","USD_CAP","A","1983",12088.321524,"E"
"ITA","GDP","TOT","USD_CAP","A","1984",12925.574685,"E"
"ITA","GDP","TOT","USD_CAP","A","1985",13703.473059,"E"
"ITA","GDP","TOT","USD_CAP","A","1986",14378.467138,"E"
"ITA","GDP","TOT","USD_CAP","A","1987",15202.745146,"E"
"ITA","GDP","TOT","USD_CAP","A","1988",16391.231545,"E"
"ITA","GDP","TOT","USD_CAP","A","1989",17597.787494,"E"
"ITA","GDP","TOT","USD_CAP","A","1990",18603.505323,"E"
"ITA","GDP","TOT","USD_CAP","A","1991",19509.14944,"E"
"ITA","GDP","TOT","USD_CAP","A","1992",20112.562509,"E"
"ITA","GDP","TOT","USD_CAP","A","1993",20401.03676,"E"
"ITA","GDP","TOT","USD_CAP","A","1994",21280.534283,"E"
"ITA","GDP","TOT","USD_CAP","A","1995",22353.613206,
"ITA","GDP","TOT","USD_CAP","A","1996",23017.694914,
"ITA","GDP","TOT","USD_CAP","A","1997",23867.782113,
"ITA","GDP","TOT","USD_CAP","A","1998",25020.627168,
"ITA","GDP","TOT","USD_CAP","A","1999",25602.386484,
"ITA","GDP","TOT","USD_CAP","A","2000",27082.569617,
"ITA","GDP","TOT","USD_CAP","A","2001",28042.91591,
"ITA","GDP","TOT","USD_CAP","A","2002",28716.197174,
