"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CZE","POP","TOT","AGRWTH","A","2005",0.2661,
"CZE","POP","TOT","AGRWTH","A","2006",0.318,
"CZE","POP","TOT","AGRWTH","A","2007",0.5458,
"CZE","POP","TOT","AGRWTH","A","2008",1.0365,
"CZE","POP","TOT","AGRWTH","A","2009",0.5925,
"CZE","POP","TOT","AGRWTH","A","2010",0.2454,
"CZE","POP","TOT","AGRWTH","A","2011",-0.195,
"CZE","POP","TOT","AGRWTH","A","2012",0.1201,
"CZE","POP","TOT","AGRWTH","A","2013",0.0136,
"CZE","POP","TOT","AGRWTH","A","2014",0.1338,
"CZE","POP","TOT","AGRWTH","A","2015",0.1725,
"CZE","POP","TOT","AGRWTH","A","2016",0.2119,
"CZE","POP","TOT","AGRWTH","A","2017",0.2294,
"CZE","POP","TOT","AGRWTH","A","2018",0.3484,
"CZE","POP","MEN","MLN_PER","A","1960",4.707764,
"CZE","POP","MEN","MLN_PER","A","1961",4.648847,
"CZE","POP","MEN","MLN_PER","A","1962",4.665607,
"CZE","POP","MEN","MLN_PER","A","1963",4.688524,
"CZE","POP","MEN","MLN_PER","A","1964",4.719596,
"CZE","POP","MEN","MLN_PER","A","1965",4.747364,
"CZE","POP","MEN","MLN_PER","A","1966",4.767073,
"CZE","POP","MEN","MLN_PER","A","1967",4.780862,
"CZE","POP","MEN","MLN_PER","A","1968",4.792007,
"CZE","POP","MEN","MLN_PER","A","1969",4.800561,
"CZE","POP","MEN","MLN_PER","A","1970",4.749128,
"CZE","POP","MEN","MLN_PER","A","1971",4.760821,
"CZE","POP","MEN","MLN_PER","A","1972",4.778765,
"CZE","POP","MEN","MLN_PER","A","1973",4.804333,
"CZE","POP","MEN","MLN_PER","A","1974",4.842951,
"CZE","POP","MEN","MLN_PER","A","1975",4.876643,
"CZE","POP","MEN","MLN_PER","A","1976",4.90951,
"CZE","POP","MEN","MLN_PER","A","1977",4.940012,
"CZE","POP","MEN","MLN_PER","A","1978",4.968445,
"CZE","POP","MEN","MLN_PER","A","1979",4.994583,
"CZE","POP","MEN","MLN_PER","A","1980",5.011039,
"CZE","POP","MEN","MLN_PER","A","1981",4.994453,
"CZE","POP","MEN","MLN_PER","A","1982",5.000963,
"CZE","POP","MEN","MLN_PER","A","1983",5.006491,
"CZE","POP","MEN","MLN_PER","A","1984",5.011826,
"CZE","POP","MEN","MLN_PER","A","1985",5.016376,
"CZE","POP","MEN","MLN_PER","A","1986",5.020563,
"CZE","POP","MEN","MLN_PER","A","1987",5.026035,
"CZE","POP","MEN","MLN_PER","A","1988",5.03095,
"CZE","POP","MEN","MLN_PER","A","1989",5.035262,
"CZE","POP","MEN","MLN_PER","A","1990",5.036486,
"CZE","POP","MEN","MLN_PER","A","1991",5.003602,
"CZE","POP","MEN","MLN_PER","A","1992",5.009229,
"CZE","POP","MEN","MLN_PER","A","1993",5.01695,
"CZE","POP","MEN","MLN_PER","A","1994",5.021408,
"CZE","POP","MEN","MLN_PER","A","1995",5.020163,
"CZE","POP","MEN","MLN_PER","A","1996",5.014667,
"CZE","POP","MEN","MLN_PER","A","1997",5.010531,
"CZE","POP","MEN","MLN_PER","A","1998",5.00748,
"CZE","POP","MEN","MLN_PER","A","1999",5.002823,
"CZE","POP","MEN","MLN_PER","A","2000",4.999326,
"CZE","POP","MEN","MLN_PER","A","2001",4.978951,
"CZE","POP","MEN","MLN_PER","A","2002",4.964598,
"CZE","POP","MEN","MLN_PER","A","2003",4.968189,
"CZE","POP","MEN","MLN_PER","A","2004",4.97173,
"CZE","POP","MEN","MLN_PER","A","2005",4.991439,
"CZE","POP","MEN","MLN_PER","A","2006",5.01304,
"CZE","POP","MEN","MLN_PER","A","2007",5.048101,
"CZE","POP","MEN","MLN_PER","A","2008",5.113332,
"CZE","POP","MEN","MLN_PER","A","2009",5.150509,
"CZE","POP","MEN","MLN_PER","A","2010",5.160782,
"CZE","POP","MEN","MLN_PER","A","2011",5.153009,
"CZE","POP","MEN","MLN_PER","A","2012",5.160913,
"CZE","POP","MEN","MLN_PER","A","2013",5.161617,
"CZE","POP","MEN","MLN_PER","A","2014",5.169146,
"CZE","POP","MEN","MLN_PER","A","2015",5.180242,
"CZE","POP","MEN","MLN_PER","A","2016",5.193012,
"CZE","POP","MEN","MLN_PER","A","2017",5.207575,
"CZE","POP","MEN","MLN_PER","A","2018",5.230373,
"CZE","POP","TOT","MLN_PER","A","1960",9.659818,
"CZE","POP","TOT","MLN_PER","A","1961",9.588016,
"CZE","POP","TOT","MLN_PER","A","1962",9.621808,
"CZE","POP","TOT","MLN_PER","A","1963",9.668741,
"CZE","POP","TOT","MLN_PER","A","1964",9.730019,
"CZE","POP","TOT","MLN_PER","A","1965",9.785102,
"CZE","POP","TOT","MLN_PER","A","1966",9.826188,
"CZE","POP","TOT","MLN_PER","A","1967",9.854241,
"CZE","POP","TOT","MLN_PER","A","1968",9.877632,
"CZE","POP","TOT","MLN_PER","A","1969",9.896695,
"CZE","POP","TOT","MLN_PER","A","1970",9.805157,
"CZE","POP","TOT","MLN_PER","A","1971",9.830602,
"CZE","POP","TOT","MLN_PER","A","1972",9.868379,
"CZE","POP","TOT","MLN_PER","A","1973",9.919519,
"CZE","POP","TOT","MLN_PER","A","1974",9.994761,
"CZE","POP","TOT","MLN_PER","A","1975",10.062366,
"CZE","POP","TOT","MLN_PER","A","1976",10.12822,
"CZE","POP","TOT","MLN_PER","A","1977",10.189312,
"CZE","POP","TOT","MLN_PER","A","1978",10.245686,
"CZE","POP","TOT","MLN_PER","A","1979",10.296489,
"CZE","POP","TOT","MLN_PER","A","1980",10.326792,
"CZE","POP","TOT","MLN_PER","A","1981",10.303208,
"CZE","POP","TOT","MLN_PER","A","1982",10.314321,
"CZE","POP","TOT","MLN_PER","A","1983",10.322823,
"CZE","POP","TOT","MLN_PER","A","1984",10.330481,
"CZE","POP","TOT","MLN_PER","A","1985",10.336742,
"CZE","POP","TOT","MLN_PER","A","1986",10.340737,
"CZE","POP","TOT","MLN_PER","A","1987",10.348834,
"CZE","POP","TOT","MLN_PER","A","1988",10.356359,
"CZE","POP","TOT","MLN_PER","A","1989",10.362257,
"CZE","POP","TOT","MLN_PER","A","1990",10.36274,
"CZE","POP","TOT","MLN_PER","A","1991",10.308682,
"CZE","POP","TOT","MLN_PER","A","1992",10.317807,
"CZE","POP","TOT","MLN_PER","A","1993",10.330607,
"CZE","POP","TOT","MLN_PER","A","1994",10.336162,
"CZE","POP","TOT","MLN_PER","A","1995",10.330759,
"CZE","POP","TOT","MLN_PER","A","1996",10.315353,
"CZE","POP","TOT","MLN_PER","A","1997",10.303642,
"CZE","POP","TOT","MLN_PER","A","1998",10.294943,
"CZE","POP","TOT","MLN_PER","A","1999",10.282784,
"CZE","POP","TOT","MLN_PER","A","2000",10.272503,
"CZE","POP","TOT","MLN_PER","A","2001",10.224192,
"CZE","POP","TOT","MLN_PER","A","2002",10.200774,
"CZE","POP","TOT","MLN_PER","A","2003",10.201651,
"CZE","POP","TOT","MLN_PER","A","2004",10.206923,
"CZE","POP","TOT","MLN_PER","A","2005",10.234092,
"CZE","POP","TOT","MLN_PER","A","2006",10.266646,
"CZE","POP","TOT","MLN_PER","A","2007",10.322689,
"CZE","POP","TOT","MLN_PER","A","2008",10.429692,
"CZE","POP","TOT","MLN_PER","A","2009",10.491492,
"CZE","POP","TOT","MLN_PER","A","2010",10.517247,
"CZE","POP","TOT","MLN_PER","A","2011",10.496672,
"CZE","POP","TOT","MLN_PER","A","2012",10.509286,
"CZE","POP","TOT","MLN_PER","A","2013",10.510719,
"CZE","POP","TOT","MLN_PER","A","2014",10.524783,
"CZE","POP","TOT","MLN_PER","A","2015",10.542942,
"CZE","POP","TOT","MLN_PER","A","2016",10.565284,
"CZE","POP","TOT","MLN_PER","A","2017",10.589526,
"CZE","POP","TOT","MLN_PER","A","2018",10.62643,
"CZE","POP","WOMEN","MLN_PER","A","1960",4952.054,
"CZE","POP","WOMEN","MLN_PER","A","1961",4939.169,
"CZE","POP","WOMEN","MLN_PER","A","1962",4956.201,
"CZE","POP","WOMEN","MLN_PER","A","1963",4980.217,
"CZE","POP","WOMEN","MLN_PER","A","1964",5010.423,
"CZE","POP","WOMEN","MLN_PER","A","1965",5037.738,
"CZE","POP","WOMEN","MLN_PER","A","1966",5059.115,
"CZE","POP","WOMEN","MLN_PER","A","1967",5073.379,
"CZE","POP","WOMEN","MLN_PER","A","1968",5085.625,
"CZE","POP","WOMEN","MLN_PER","A","1969",5096.134,
"CZE","POP","WOMEN","MLN_PER","A","1970",5056.029,
"CZE","POP","WOMEN","MLN_PER","A","1971",5069.781,
"CZE","POP","WOMEN","MLN_PER","A","1972",5089.614,
"CZE","POP","WOMEN","MLN_PER","A","1973",5115.186,
"CZE","POP","WOMEN","MLN_PER","A","1974",5151.81,
"CZE","POP","WOMEN","MLN_PER","A","1975",5185.723,
"CZE","POP","WOMEN","MLN_PER","A","1976",5218.71,
"CZE","POP","WOMEN","MLN_PER","A","1977",5249.3,
"CZE","POP","WOMEN","MLN_PER","A","1978",5277.241,
"CZE","POP","WOMEN","MLN_PER","A","1979",5301.906,
"CZE","POP","WOMEN","MLN_PER","A","1980",5315.753,
"CZE","POP","WOMEN","MLN_PER","A","1981",5308.755,
"CZE","POP","WOMEN","MLN_PER","A","1982",5313.358,
"CZE","POP","WOMEN","MLN_PER","A","1983",5316.332,
"CZE","POP","WOMEN","MLN_PER","A","1984",5318.655,
"CZE","POP","WOMEN","MLN_PER","A","1985",5320.366,
"CZE","POP","WOMEN","MLN_PER","A","1986",5320.174,
"CZE","POP","WOMEN","MLN_PER","A","1987",5322.799,
"CZE","POP","WOMEN","MLN_PER","A","1988",5325.409,
"CZE","POP","WOMEN","MLN_PER","A","1989",5326.995,
"CZE","POP","WOMEN","MLN_PER","A","1990",5326.254,
"CZE","POP","WOMEN","MLN_PER","A","1991",5305.08,
"CZE","POP","WOMEN","MLN_PER","A","1992",5308.578,
"CZE","POP","WOMEN","MLN_PER","A","1993",5313.657,
"CZE","POP","WOMEN","MLN_PER","A","1994",5314.754,
"CZE","POP","WOMEN","MLN_PER","A","1995",5310.596,
"CZE","POP","WOMEN","MLN_PER","A","1996",5300.686,
"CZE","POP","WOMEN","MLN_PER","A","1997",5293.111,
"CZE","POP","WOMEN","MLN_PER","A","1998",5287.463,
"CZE","POP","WOMEN","MLN_PER","A","1999",5279.961,
"CZE","POP","WOMEN","MLN_PER","A","2000",5273.177,
"CZE","POP","WOMEN","MLN_PER","A","2001",5245.241,
"CZE","POP","WOMEN","MLN_PER","A","2002",5236.176,
"CZE","POP","WOMEN","MLN_PER","A","2003",5233.462,
"CZE","POP","WOMEN","MLN_PER","A","2004",5235.193,
"CZE","POP","WOMEN","MLN_PER","A","2005",5242.653,
"CZE","POP","WOMEN","MLN_PER","A","2006",5253.606,
"CZE","POP","WOMEN","MLN_PER","A","2007",5274.588,
"CZE","POP","WOMEN","MLN_PER","A","2008",5316.36,
"CZE","POP","WOMEN","MLN_PER","A","2009",5340.983,
"CZE","POP","WOMEN","MLN_PER","A","2010",5356.465,
"CZE","POP","WOMEN","MLN_PER","A","2011",5343.663,
"CZE","POP","WOMEN","MLN_PER","A","2012",5348.373,
"CZE","POP","WOMEN","MLN_PER","A","2013",5349.102,
"CZE","POP","WOMEN","MLN_PER","A","2014",5355.637,
"CZE","POP","WOMEN","MLN_PER","A","2015",5362.7,
"CZE","POP","WOMEN","MLN_PER","A","2016",5372.272,
"CZE","POP","WOMEN","MLN_PER","A","2017",5381.951,
"CZE","POP","WOMEN","MLN_PER","A","2018",5396.057,
"DNK","POP","TOT","AGRWTH","A","1951",0.7475,
"DNK","POP","TOT","AGRWTH","A","1952",0.7436,
"DNK","POP","TOT","AGRWTH","A","1953",0.8522,
"DNK","POP","TOT","AGRWTH","A","1954",0.8536,
"DNK","POP","TOT","AGRWTH","A","1955",0.7359,
"DNK","POP","TOT","AGRWTH","A","1956",0.6199,
"DNK","POP","TOT","AGRWTH","A","1957",0.5226,
"DNK","POP","TOT","AGRWTH","A","1958",0.5883,
"DNK","POP","TOT","AGRWTH","A","1959",0.7168,
"DNK","POP","TOT","AGRWTH","A","1960",0.6802,
"DNK","POP","TOT","AGRWTH","A","1961",0.7006,
"DNK","POP","TOT","AGRWTH","A","1962",0.7815,
"DNK","POP","TOT","AGRWTH","A","1963",0.7906,
"DNK","POP","TOT","AGRWTH","A","1964",0.8025,
"DNK","POP","TOT","AGRWTH","A","1965",0.7822,
"DNK","POP","TOT","AGRWTH","A","1966",0.8062,
"DNK","POP","TOT","AGRWTH","A","1967",0.7916,
"DNK","POP","TOT","AGRWTH","A","1968",0.6105,
"DNK","POP","TOT","AGRWTH","A","1969",0.5546,
"DNK","POP","TOT","AGRWTH","A","1970",0.754,
"DNK","POP","TOT","AGRWTH","A","1971",0.6974,
"DNK","POP","TOT","AGRWTH","A","1972",0.5736,
"DNK","POP","TOT","AGRWTH","A","1973",0.6063,
"DNK","POP","TOT","AGRWTH","A","1974",0.4666,
"DNK","POP","TOT","AGRWTH","A","1975",0.2886,
"DNK","POP","TOT","AGRWTH","A","1976",0.2516,
"DNK","POP","TOT","AGRWTH","A","1977",0.3119,
"DNK","POP","TOT","AGRWTH","A","1978",0.311,
"DNK","POP","TOT","AGRWTH","A","1979",0.2459,
"DNK","POP","TOT","AGRWTH","A","1980",0.1216,
"DNK","POP","TOT","AGRWTH","A","1981",-0.028,
"DNK","POP","TOT","AGRWTH","A","1982",-0.073,
"DNK","POP","TOT","AGRWTH","A","1983",-0.068,
"DNK","POP","TOT","AGRWTH","A","1984",-0.052,
"DNK","POP","TOT","AGRWTH","A","1985",0.0405,
"DNK","POP","TOT","AGRWTH","A","1986",0.1338,
"DNK","POP","TOT","AGRWTH","A","1987",0.1267,
"DNK","POP","TOT","AGRWTH","A","1988",0.0486,
"DNK","POP","TOT","AGRWTH","A","1989",0.0599,
"DNK","POP","TOT","AGRWTH","A","1990",0.1625,
"DNK","POP","TOT","AGRWTH","A","1991",0.2598,
"DNK","POP","TOT","AGRWTH","A","1992",0.3312,
"DNK","POP","TOT","AGRWTH","A","1993",0.3482,
"DNK","POP","TOT","AGRWTH","A","1994",0.3009,
"DNK","POP","TOT","AGRWTH","A","1995",0.4393,
"DNK","POP","TOT","AGRWTH","A","1996",0.6435,
"DNK","POP","TOT","AGRWTH","A","1997",0.4317,
"DNK","POP","TOT","AGRWTH","A","1998",0.3233,
"DNK","POP","TOT","AGRWTH","A","1999",0.3358,
"DNK","POP","TOT","AGRWTH","A","2000",0.3427,
"DNK","POP","TOT","AGRWTH","A","2001",0.3323,
"DNK","POP","TOT","AGRWTH","A","2002",0.358,
"DNK","POP","TOT","AGRWTH","A","2003",0.2403,
"DNK","POP","TOT","AGRWTH","A","2004",0.2599,
"DNK","POP","TOT","AGRWTH","A","2005",0.274,
"DNK","POP","TOT","AGRWTH","A","2006",0.3432,
"DNK","POP","TOT","AGRWTH","A","2007",0.4204,
"DNK","POP","TOT","AGRWTH","A","2008",0.5791,
"DNK","POP","TOT","AGRWTH","A","2009",0.5541,
"DNK","POP","TOT","AGRWTH","A","2010",0.4416,
"DNK","POP","TOT","AGRWTH","A","2011",0.4155,
"DNK","POP","TOT","AGRWTH","A","2012",0.3633,
"DNK","POP","TOT","AGRWTH","A","2013",0.3883,
"DNK","POP","TOT","AGRWTH","A","2014",0.5515,
"DNK","POP","TOT","AGRWTH","A","2015",0.6849,
"DNK","POP","TOT","AGRWTH","A","2016",0.8119,
"DNK","POP","TOT","AGRWTH","A","2017",0.633,
"DNK","POP","TOT","AGRWTH","A","2018",0.5079,
"DNK","POP","MEN","MLN_PER","A","1960",2.271164,
"DNK","POP","MEN","MLN_PER","A","1961",2.286862,
"DNK","POP","MEN","MLN_PER","A","1962",2.304817,
"DNK","POP","MEN","MLN_PER","A","1963",2.32278,
"DNK","POP","MEN","MLN_PER","A","1964",2.341128,
"DNK","POP","MEN","MLN_PER","A","1965",2.358797,
"DNK","POP","MEN","MLN_PER","A","1966",2.377382,
"DNK","POP","MEN","MLN_PER","A","1967",2.396247,
"DNK","POP","MEN","MLN_PER","A","1968",2.410514,
"DNK","POP","MEN","MLN_PER","A","1969",2.424287,
"DNK","POP","MEN","MLN_PER","A","1970",2.446147,
"DNK","POP","MEN","MLN_PER","A","1971",2.465004,
"DNK","POP","MEN","MLN_PER","A","1972",2.477502,
"DNK","POP","MEN","MLN_PER","A","1973",2.491488,
"DNK","POP","MEN","MLN_PER","A","1974",2.501191,
"DNK","POP","MEN","MLN_PER","A","1975",2.505531,
"DNK","POP","MEN","MLN_PER","A","1976",2.509836,
"DNK","POP","MEN","MLN_PER","A","1977",2.516336,
"DNK","POP","MEN","MLN_PER","A","1978",2.522716,
"DNK","POP","MEN","MLN_PER","A","1979",2.527321,
"DNK","POP","MEN","MLN_PER","A","1980",2.528639,
"DNK","POP","MEN","MLN_PER","A","1981",2.526025,
"DNK","POP","MEN","MLN_PER","A","1982",2.522523,
"DNK","POP","MEN","MLN_PER","A","1983",2.519581,
"DNK","POP","MEN","MLN_PER","A","1984",2.517507,
"DNK","POP","MEN","MLN_PER","A","1985",2.518818,
"DNK","POP","MEN","MLN_PER","A","1986",2.523292,
"DNK","POP","MEN","MLN_PER","A","1987",2.527008,
"DNK","POP","MEN","MLN_PER","A","1988",2.528081,
"DNK","POP","MEN","MLN_PER","A","1989",2.529381,
"DNK","POP","MEN","MLN_PER","A","1990",2.533494,
"DNK","POP","MEN","MLN_PER","A","1991",2.540423,
"DNK","POP","MEN","MLN_PER","A","1992",2.549524,
"DNK","POP","MEN","MLN_PER","A","1993",2.559333,
"DNK","POP","MEN","MLN_PER","A","1994",2.567708,
"DNK","POP","MEN","MLN_PER","A","1995",2.579828,
"DNK","POP","MEN","MLN_PER","A","1996",2.597989,
"DNK","POP","MEN","MLN_PER","A","1997",2.61007,
"DNK","POP","MEN","MLN_PER","A","1998",2.618854,
"DNK","POP","MEN","MLN_PER","A","1999",2.628431,
"DNK","POP","MEN","MLN_PER","A","2000",2.637878,
"DNK","POP","MEN","MLN_PER","A","2001",2.647249,
"DNK","POP","MEN","MLN_PER","A","2002",2.657341,
"DNK","POP","MEN","MLN_PER","A","2003",2.664526,
"DNK","POP","MEN","MLN_PER","A","2004",2.671907,
"DNK","POP","MEN","MLN_PER","A","2005",2.679857,
"DNK","POP","MEN","MLN_PER","A","2006",2.690179,
"DNK","POP","MEN","MLN_PER","A","2007",2.702894,
"DNK","POP","MEN","MLN_PER","A","2008",2.720016,
"DNK","POP","MEN","MLN_PER","A","2009",2.735983,
"DNK","POP","MEN","MLN_PER","A","2010",2.748185,
"DNK","POP","MEN","MLN_PER","A","2011",2.76014,
"DNK","POP","MEN","MLN_PER","A","2012",2.771208,
"DNK","POP","MEN","MLN_PER","A","2013",2.782661,
"DNK","POP","MEN","MLN_PER","A","2014",2.799895,
"DNK","POP","MEN","MLN_PER","A","2015",2.822535,
"DNK","POP","MEN","MLN_PER","A","2016",2.84803,
"DNK","POP","MEN","MLN_PER","A","2017",2.866952,
"DNK","POP","MEN","MLN_PER","A","2018",2.88162,
"DNK","POP","TOT","MLN_PER","A","1960",4.579603,
"DNK","POP","TOT","MLN_PER","A","1961",4.61169,
"DNK","POP","TOT","MLN_PER","A","1962",4.647733,
"DNK","POP","TOT","MLN_PER","A","1963",4.684481,
"DNK","POP","TOT","MLN_PER","A","1964",4.722074,
"DNK","POP","TOT","MLN_PER","A","1965",4.759011,
"DNK","POP","TOT","MLN_PER","A","1966",4.797381,
"DNK","POP","TOT","MLN_PER","A","1967",4.835358,
"DNK","POP","TOT","MLN_PER","A","1968",4.864879,
"DNK","POP","TOT","MLN_PER","A","1969",4.89186,
"DNK","POP","TOT","MLN_PER","A","1970",4.928748,
"DNK","POP","TOT","MLN_PER","A","1971",4.963126,
"DNK","POP","TOT","MLN_PER","A","1972",4.991596,
"DNK","POP","TOT","MLN_PER","A","1973",5.021862,
"DNK","POP","TOT","MLN_PER","A","1974",5.045298,
"DNK","POP","TOT","MLN_PER","A","1975",5.059862,
"DNK","POP","TOT","MLN_PER","A","1976",5.072597,
"DNK","POP","TOT","MLN_PER","A","1977",5.08842,
"DNK","POP","TOT","MLN_PER","A","1978",5.104248,
"DNK","POP","TOT","MLN_PER","A","1979",5.116802,
"DNK","POP","TOT","MLN_PER","A","1980",5.123027,
"DNK","POP","TOT","MLN_PER","A","1981",5.121572,
"DNK","POP","TOT","MLN_PER","A","1982",5.11781,
"DNK","POP","TOT","MLN_PER","A","1983",5.114297,
"DNK","POP","TOT","MLN_PER","A","1984",5.111619,
"DNK","POP","TOT","MLN_PER","A","1985",5.113691,
"DNK","POP","TOT","MLN_PER","A","1986",5.120534,
"DNK","POP","TOT","MLN_PER","A","1987",5.127024,
"DNK","POP","TOT","MLN_PER","A","1988",5.129517,
"DNK","POP","TOT","MLN_PER","A","1989",5.132594,
"DNK","POP","TOT","MLN_PER","A","1990",5.140939,
"DNK","POP","TOT","MLN_PER","A","1991",5.154298,
"DNK","POP","TOT","MLN_PER","A","1992",5.17137,
"DNK","POP","TOT","MLN_PER","A","1993",5.189377,
"DNK","POP","TOT","MLN_PER","A","1994",5.204994,
"DNK","POP","TOT","MLN_PER","A","1995",5.227861,
"DNK","POP","TOT","MLN_PER","A","1996",5.261503,
"DNK","POP","TOT","MLN_PER","A","1997",5.28422,
"DNK","POP","TOT","MLN_PER","A","1998",5.301304,
"DNK","POP","TOT","MLN_PER","A","1999",5.319111,
"DNK","POP","TOT","MLN_PER","A","2000",5.337344,
"DNK","POP","TOT","MLN_PER","A","2001",5.355082,
"DNK","POP","TOT","MLN_PER","A","2002",5.374255,
"DNK","POP","TOT","MLN_PER","A","2003",5.387174,
"DNK","POP","TOT","MLN_PER","A","2004",5.401177,
"DNK","POP","TOT","MLN_PER","A","2005",5.415978,
"DNK","POP","TOT","MLN_PER","A","2006",5.434567,
"DNK","POP","TOT","MLN_PER","A","2007",5.457415,
"DNK","POP","TOT","MLN_PER","A","2008",5.489022,
"DNK","POP","TOT","MLN_PER","A","2009",5.519441,
"DNK","POP","TOT","MLN_PER","A","2010",5.543819,
"DNK","POP","TOT","MLN_PER","A","2011",5.566856,
"DNK","POP","TOT","MLN_PER","A","2012",5.587085,
"DNK","POP","TOT","MLN_PER","A","2013",5.608784,
"DNK","POP","TOT","MLN_PER","A","2014",5.639719,
"DNK","POP","TOT","MLN_PER","A","2015",5.678348,
"DNK","POP","TOT","MLN_PER","A","2016",5.724456,
"DNK","POP","TOT","MLN_PER","A","2017",5.760694,
"DNK","POP","TOT","MLN_PER","A","2018",5.789957,
"DNK","POP","WOMEN","MLN_PER","A","1960",2308.439,
"DNK","POP","WOMEN","MLN_PER","A","1961",2324.828,
"DNK","POP","WOMEN","MLN_PER","A","1962",2342.916,
"DNK","POP","WOMEN","MLN_PER","A","1963",2361.701,
"DNK","POP","WOMEN","MLN_PER","A","1964",2380.946,
"DNK","POP","WOMEN","MLN_PER","A","1965",2400.214,
"DNK","POP","WOMEN","MLN_PER","A","1966",2419.999,
"DNK","POP","WOMEN","MLN_PER","A","1967",2439.111,
"DNK","POP","WOMEN","MLN_PER","A","1968",2454.365,
"DNK","POP","WOMEN","MLN_PER","A","1969",2467.573,
"DNK","POP","WOMEN","MLN_PER","A","1970",2482.601,
"DNK","POP","WOMEN","MLN_PER","A","1971",2498.122,
"DNK","POP","WOMEN","MLN_PER","A","1972",2514.094,
"DNK","POP","WOMEN","MLN_PER","A","1973",2530.374,
"DNK","POP","WOMEN","MLN_PER","A","1974",2544.107,
"DNK","POP","WOMEN","MLN_PER","A","1975",2554.331,
"DNK","POP","WOMEN","MLN_PER","A","1976",2562.761,
"DNK","POP","WOMEN","MLN_PER","A","1977",2572.084,
"DNK","POP","WOMEN","MLN_PER","A","1978",2581.532,
"DNK","POP","WOMEN","MLN_PER","A","1979",2589.481,
"DNK","POP","WOMEN","MLN_PER","A","1980",2594.388,
"DNK","POP","WOMEN","MLN_PER","A","1981",2595.547,
"DNK","POP","WOMEN","MLN_PER","A","1982",2595.287,
"DNK","POP","WOMEN","MLN_PER","A","1983",2594.716,
"DNK","POP","WOMEN","MLN_PER","A","1984",2594.112,
"DNK","POP","WOMEN","MLN_PER","A","1985",2594.873,
"DNK","POP","WOMEN","MLN_PER","A","1986",2597.242,
"DNK","POP","WOMEN","MLN_PER","A","1987",2600.016,
"DNK","POP","WOMEN","MLN_PER","A","1988",2601.436,
"DNK","POP","WOMEN","MLN_PER","A","1989",2603.213,
"DNK","POP","WOMEN","MLN_PER","A","1990",2607.445,
"DNK","POP","WOMEN","MLN_PER","A","1991",2613.875,
"DNK","POP","WOMEN","MLN_PER","A","1992",2621.846,
"DNK","POP","WOMEN","MLN_PER","A","1993",2630.044,
"DNK","POP","WOMEN","MLN_PER","A","1994",2637.286,
"DNK","POP","WOMEN","MLN_PER","A","1995",2648.033,
"DNK","POP","WOMEN","MLN_PER","A","1996",2663.514,
"DNK","POP","WOMEN","MLN_PER","A","1997",2674.15,
"DNK","POP","WOMEN","MLN_PER","A","1998",2682.45,
"DNK","POP","WOMEN","MLN_PER","A","1999",2690.68,
"DNK","POP","WOMEN","MLN_PER","A","2000",2699.466,
"DNK","POP","WOMEN","MLN_PER","A","2001",2707.833,
"DNK","POP","WOMEN","MLN_PER","A","2002",2716.914,
"DNK","POP","WOMEN","MLN_PER","A","2003",2722.648,
"DNK","POP","WOMEN","MLN_PER","A","2004",2729.27,
"DNK","POP","WOMEN","MLN_PER","A","2005",2736.121,
"DNK","POP","WOMEN","MLN_PER","A","2006",2744.388,
"DNK","POP","WOMEN","MLN_PER","A","2007",2754.521,
"DNK","POP","WOMEN","MLN_PER","A","2008",2769.006,
"DNK","POP","WOMEN","MLN_PER","A","2009",2783.458,
"DNK","POP","WOMEN","MLN_PER","A","2010",2795.634,
"DNK","POP","WOMEN","MLN_PER","A","2011",2806.716,
"DNK","POP","WOMEN","MLN_PER","A","2012",2815.877,
"DNK","POP","WOMEN","MLN_PER","A","2013",2826.123,
"DNK","POP","WOMEN","MLN_PER","A","2014",2839.824,
"DNK","POP","WOMEN","MLN_PER","A","2015",2855.813,
"DNK","POP","WOMEN","MLN_PER","A","2016",2876.426,
"DNK","POP","WOMEN","MLN_PER","A","2017",2893.742,
"DNK","POP","WOMEN","MLN_PER","A","2018",2908.337,
"FIN","POP","TOT","AGRWTH","A","1951",0.9569,
"FIN","POP","TOT","AGRWTH","A","1952",1.0676,
"FIN","POP","TOT","AGRWTH","A","1953",1.1964,
"FIN","POP","TOT","AGRWTH","A","1954",1.147,
"FIN","POP","TOT","AGRWTH","A","1955",1.1459,
"FIN","POP","TOT","AGRWTH","A","1956",1.1056,
"FIN","POP","TOT","AGRWTH","A","1957",0.9881,
"FIN","POP","TOT","AGRWTH","A","1958",0.8265,
"FIN","POP","TOT","AGRWTH","A","1959",0.8011,
"FIN","POP","TOT","AGRWTH","A","1960",0.7953,
"FIN","POP","TOT","AGRWTH","A","1961",0.7082,
"FIN","POP","TOT","AGRWTH","A","1962",0.6822,
"FIN","POP","TOT","AGRWTH","A","1963",0.7094,
"FIN","POP","TOT","AGRWTH","A","1964",0.5579,
"FIN","POP","TOT","AGRWTH","A","1965",0.3338,
"FIN","POP","TOT","AGRWTH","A","1966",0.3754,
"FIN","POP","TOT","AGRWTH","A","1967",0.543,
"FIN","POP","TOT","AGRWTH","A","1968",0.45,
"FIN","POP","TOT","AGRWTH","A","1969",-0.058,
"FIN","POP","TOT","AGRWTH","A","1970",-0.378,
"FIN","POP","TOT","AGRWTH","A","1971",0.1263,
